Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Viewbank,3 Meadow Ct,4,h,922520.6587970535,SN,Miles,7/11/2016,13.8,3084.0,4.0,2.0,2.0,592.0,,,Banyule City Council,-37.7378,145.0938,Eastern Metropolitan,2698.0
Viewbank,20 Broadlea Cr,3,h,,PI,Darren,10/12/2016,13.8,3084.0,,,,,,,Banyule City Council,,,Eastern Metropolitan,2698.0
Viewbank,23 Rockaway Dr,3,h,897231.7603789591,S,Fletchers,12/11/2016,13.8,3084.0,3.0,1.0,1.0,685.0,144.0,1960.0,Banyule City Council,-37.7299,145.093,Eastern Metropolitan,2698.0
Viewbank,2 Dunluce Ct,4,h,1037947.8382420948,SN,Miles,19/11/2016,13.8,3084.0,4.0,3.0,2.0,650.0,264.0,1997.0,Banyule City Council,-37.7437,145.0873,Eastern Metropolitan,2698.0
Viewbank,50a Casey Cr,4,h,,SP,Nelson,28/05/2016,13.8,3084.0,,,,,,,Banyule City Council,,,Eastern Metropolitan,2698.0
Viewbank,15 Rosemary Ct,4,h,1025987.5107719022,SN,Nelson,28/05/2016,13.8,3084.0,5.0,2.0,2.0,776.0,216.0,1967.0,Banyule City Council,-37.7297,145.0943,Eastern Metropolitan,2698.0
Viewbank,9 Ironbark St,3,h,868322.9204281267,SN,Miles,28/08/2016,13.8,3084.0,3.0,2.0,2.0,590.0,,1980.0,Banyule City Council,-37.7382,145.0928,Eastern Metropolitan,2698.0
Watsonia,80 Frensham Rd,3,h,736458.3080135037,PI,Barry,7/11/2016,14.9,3087.0,3.0,1.0,0.0,663.0,108.0,1965.0,Banyule City Council,-37.7135,145.0866,Northern Metropolitan,2329.0
Watsonia,7 Marilyn Ct,4,h,889736.3944217156,SN,Ray,8/10/2016,14.9,3087.0,4.0,3.0,2.0,618.0,,,Banyule City Council,-37.7141,145.0752,Northern Metropolitan,2329.0
Watsonia,3 Dunn St,2,h,517703.2716891849,PI,Barry,28/05/2016,14.9,3087.0,2.0,1.0,1.0,255.0,76.0,1950.0,Banyule City Council,-37.7048,145.0847,Northern Metropolitan,2329.0
Watsonia,25 Grace St,3,h,765879.5399717322,SN,Barry,30/07/2016,14.9,3087.0,3.0,1.0,2.0,698.0,167.0,1960.0,Banyule City Council,-37.7103,145.0803,Northern Metropolitan,2329.0
West Melbourne,302/118 Dudley St,1,u,434360.1286737846,W,Pagan,4/06/2016,1.9,3003.0,1.0,1.0,1.0,2794.0,47.0,2005.0,Melbourne City Council,-37.8094,144.9514,Northern Metropolitan,2230.0
West Melbourne,306/145 Roden St,2,u,555000.7490032275,PI,Edward,4/06/2016,1.9,3003.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8084,144.9473,Northern Metropolitan,2230.0
West Melbourne,6/234 Roden St,3,t,1247231.3941360894,SP,Nelson,10/12/2016,1.9,3003.0,3.0,2.0,1.0,650.0,127.0,2011.0,Melbourne City Council,-37.8098,144.9448,Northern Metropolitan,2230.0
West Melbourne,410/118 Dudley St,1,u,354116.9930832271,PI,Greg,14/05/2016,1.9,3003.0,1.0,1.0,0.0,0.0,40.0,2002.0,Melbourne City Council,-37.8094,144.9514,Northern Metropolitan,2230.0
West Melbourne,47 Hawke St,5,h,1554230.7976178257,SN,W.B.,14/05/2016,1.9,3003.0,5.0,1.0,1.0,221.0,,1872.0,Melbourne City Council,-37.8065,144.9479,Northern Metropolitan,2230.0
West Melbourne,24 Franklin Pl,3,t,1145535.5519400677,PI,Jellis,15/10/2016,1.9,3003.0,2.0,2.0,2.0,0.0,100.0,1900.0,Melbourne City Council,-37.812,144.9491,Northern Metropolitan,2230.0
West Melbourne,304/162 Rosslyn St,2,u,612307.820470764,PN,Rombotis,18/03/2017,1.9,3003.0,2.0,1.0,1.0,0.0,54.0,2014.0,Melbourne City Council,-37.8091,144.949,Northern Metropolitan,2230.0
West Melbourne,34 Eades Pl,3,h,1520854.9587127536,SP,Nelson,22/08/2016,1.9,3003.0,3.0,2.0,0.0,57.0,110.0,1880.0,Melbourne City Council,-37.8058,144.9511,Northern Metropolitan,2230.0
Williamstown,74 Thompson St,4,h,1279015.0127931798,S,RT,6/08/2016,8.0,3016.0,3.0,0.0,0.0,344.0,,,Hobsons Bay City Council,-37.8683,144.9025,Western Metropolitan,6380.0
Williamstown,8/29 Dover Rd,1,u,343811.293834719,PN,Raine,7/11/2016,8.0,3016.0,1.0,1.0,1.0,0.0,,,Hobsons Bay City Council,-37.8559,144.8994,Western Metropolitan,6380.0
Williamstown,5/28 Hanmer St,2,u,475438.8093010913,SN,Sweeney,10/12/2016,8.0,3016.0,2.0,1.0,1.0,0.0,73.0,1970.0,Hobsons Bay City Council,-37.8668,144.906,Western Metropolitan,6380.0
Williamstown,3 Hosking Ct,3,h,1134930.769207043,S,Jas,10/12/2016,8.0,3016.0,3.0,1.0,2.0,261.0,,,Hobsons Bay City Council,-37.8576,144.8792,Western Metropolitan,6380.0
Williamstown,2b Mariner St,3,h,,SN,Raine,10/12/2016,8.0,3016.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,6380.0
Williamstown,46 Illawarra St,3,h,1250575.499268341,SN,Greg,16/04/2016,8.0,3016.0,3.0,2.0,1.0,337.0,,,Hobsons Bay City Council,-37.8687,144.8984,Western Metropolitan,6380.0
Williamstown,169 Nelson Pl,3,h,643256.593105961,S,Rodney,16/04/2016,8.0,3016.0,2.0,1.0,1.0,146.0,200.0,,Hobsons Bay City Council,-37.8631,144.9038,Western Metropolitan,6380.0
Williamstown,16 Merrett Dr,4,h,1343505.0206938705,SP,Ray,16/07/2016,8.0,3016.0,4.0,2.0,2.0,319.0,220.0,1997.0,Hobsons Bay City Council,-37.8622,144.8798,Western Metropolitan,6380.0
Williamstown,200 Osborne St,5,h,2032951.818302428,SP,Greg,16/07/2016,8.0,3016.0,5.0,2.0,3.0,1019.0,278.0,1915.0,Hobsons Bay City Council,-37.8642,144.8915,Western Metropolitan,6380.0
Williamstown,53 Thompson St,3,h,1295582.9137784566,SP,Sweeney,16/07/2016,8.0,3016.0,3.0,2.0,2.0,386.0,204.0,2000.0,Hobsons Bay City Council,-37.8659,144.9044,Western Metropolitan,6380.0
Williamstown,6 Crofton Dr,3,h,1258696.3726134722,SN,Williams,19/11/2016,8.0,3016.0,3.0,2.0,2.0,352.0,286.0,2000.0,Hobsons Bay City Council,-37.863,144.8787,Western Metropolitan,6380.0
Williamstown,4/77 Dover Rd,2,u,494633.8503185591,SN,RT,19/11/2016,8.0,3016.0,2.0,1.0,1.0,0.0,,,Hobsons Bay City Council,-37.8536,144.8981,Western Metropolitan,6380.0
Williamstown,1 Lenore Cr,3,h,,SN,Williams,19/11/2016,8.0,3016.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,6380.0
Williamstown,2 Heriot Pl,3,h,1205513.179450735,SN,Williams,24/09/2016,8.0,3016.0,3.0,3.0,1.0,197.0,144.0,2016.0,Hobsons Bay City Council,-37.8649,144.9069,Western Metropolitan,6380.0
Williamstown,10 Alma Tce,2,h,934116.1212586124,SN,Sweeney,25/02/2017,8.0,3016.0,2.0,1.0,2.0,213.0,,,Hobsons Bay City Council,-37.8514,144.8927,Western Metropolitan,6380.0
Williamstown,29 Bates Dr,3,h,1438888.0730866904,S,Sweeney,25/02/2017,8.0,3016.0,3.0,2.0,3.0,457.0,176.0,,Hobsons Bay City Council,-37.858,144.8794,Western Metropolitan,6380.0
Williamstown,120 Cecil St,5,h,2258333.5354649024,SN,Greg,25/02/2017,8.0,3016.0,5.0,3.0,3.0,1037.0,355.0,1910.0,Hobsons Bay City Council,-37.8629,144.9006,Western Metropolitan,6380.0
Williamstown,8 Radford St,4,h,1552170.2385150576,VB,Greg,25/02/2017,8.0,3016.0,4.0,2.0,2.0,418.0,226.0,1980.0,Hobsons Bay City Council,-37.863,144.8825,Western Metropolitan,6380.0
Williamstown,42 Pasco St,4,h,,S,RT,27/11/2016,8.0,3016.0,4.0,3.0,4.0,545.0,,,Hobsons Bay City Council,-37.8612,144.899,Western Metropolitan,6380.0
Williamstown,14 Osborne St,4,h,1708595.2597909253,SP,Greg,28/05/2016,8.0,3016.0,3.0,3.0,0.0,502.0,210.0,1890.0,Hobsons Bay City Council,-37.8684,144.9042,Western Metropolitan,6380.0
Williamstown,8 Freyer St,4,h,1293822.4635706097,SN,Williams,30/07/2016,8.0,3016.0,3.0,2.0,1.0,340.0,130.0,1890.0,Hobsons Bay City Council,-37.8552,144.89,Western Metropolitan,6380.0
Williamstown North,10 Eliza Cl,4,h,1043216.6464057345,S,Greg,3/12/2016,8.9,3016.0,4.0,2.0,2.0,527.0,227.0,2008.0,Hobsons Bay City Council,-37.8524,144.8721,Western Metropolitan,802.0
Windsor,8 Eastbourne St,3,h,,SN,Biggin,4/03/2017,5.1,3181.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,4380.0
Windsor,47 James St,3,h,1559955.0207044852,SN,Biggin,4/03/2017,5.1,3181.0,3.0,2.0,0.0,217.0,,,Port Phillip City Council,-37.855,144.9953,Southern Metropolitan,4380.0
Windsor,146 Punt Rd,3,h,1395723.225209316,SP,hockingstuart,4/03/2017,5.1,3181.0,3.0,1.0,3.0,0.0,,,Port Phillip City Council,-37.8511,144.9843,Southern Metropolitan,4380.0
Windsor,52 The Avenue,4,h,,S,Jellis,4/03/2017,5.1,3181.0,4.0,1.0,4.0,1047.0,277.0,,Port Phillip City Council,-37.8538,144.9985,Southern Metropolitan,4380.0
Windsor,15 Albert St,3,h,1186521.2812210694,SN,hockingstuart,8/10/2016,5.1,3181.0,2.0,1.0,2.0,162.0,110.0,1910.0,Port Phillip City Council,-37.8554,144.9845,Southern Metropolitan,4380.0
Windsor,9/11 Wrexham Rd,2,u,614276.3156749388,S,hockingstuart,8/10/2016,5.1,3181.0,2.0,1.0,1.0,886.0,,,Port Phillip City Council,-37.8565,145.0006,Southern Metropolitan,4380.0
Windsor,10/205 Dandenong Rd,2,u,548331.7721041112,PI,Biggin,10/12/2016,5.1,3181.0,2.0,1.0,1.0,1872.0,,,Port Phillip City Council,-37.858,144.9966,Southern Metropolitan,4380.0
Windsor,14 Earl St,3,h,1549948.305208324,SP,Marshall,10/12/2016,5.1,3181.0,3.0,3.0,0.0,116.0,157.0,2015.0,Port Phillip City Council,-37.8536,144.9942,Southern Metropolitan,4380.0
Windsor,5 Earl St,2,h,1088899.5255180902,SN,hockingstuart,10/12/2016,5.1,3181.0,2.0,1.0,0.0,160.0,72.0,1930.0,Port Phillip City Council,-37.8533,144.9937,Southern Metropolitan,4380.0
Windsor,8/5 The Avenue,3,u,798506.7207147354,S,hockingstuart,10/12/2016,5.1,3181.0,3.0,1.0,1.0,0.0,99.0,1970.0,Port Phillip City Council,-37.8572,144.9974,Southern Metropolitan,4380.0
Windsor,40/174 Peel St,1,u,383291.85919084627,SP,Marshall,14/05/2016,5.1,3181.0,1.0,1.0,1.0,0.0,,,Port Phillip City Council,-37.8563,144.9916,Southern Metropolitan,4380.0
Windsor,87 Peel St,2,h,1145317.341049753,S,hockingstuart,14/05/2016,5.1,3181.0,2.0,1.0,0.0,188.0,,,Port Phillip City Council,-37.8551,144.9874,Southern Metropolitan,4380.0
Windsor,23 Raleigh St,4,h,1702109.2005963214,SN,hockingstuart,14/05/2016,5.1,3181.0,4.0,2.0,0.0,310.0,169.0,1880.0,Port Phillip City Council,-37.8522,144.9858,Southern Metropolitan,4380.0
Windsor,23 Victoria St,2,h,895164.3819252992,S,Jellis,16/04/2016,5.1,3181.0,2.0,1.0,1.0,71.0,,,Port Phillip City Council,-37.8524,144.9944,Southern Metropolitan,4380.0
Windsor,2/4 Mary St,3,t,1159417.8142217249,SN,Gary,17/09/2016,5.1,3181.0,3.0,2.0,2.0,122.0,133.0,1980.0,Port Phillip City Council,-37.8545,144.9965,Southern Metropolitan,4380.0
Windsor,9 Newry St,3,h,1496964.4253927104,S,hockingstuart,17/09/2016,5.1,3181.0,3.0,2.0,1.0,173.0,55.0,1905.0,Port Phillip City Council,-37.8558,145.0,Southern Metropolitan,4380.0
Windsor,9/16 Lewisham Rd,1,u,415432.4178721134,SP,Biggin,18/03/2017,5.1,3181.0,1.0,1.0,1.0,610.0,48.0,1970.0,Port Phillip City Council,-37.8568,144.9991,Southern Metropolitan,4380.0
Windsor,54a Lewisham Rd,3,h,1450401.4277923775,S,Jellis,18/06/2016,5.1,3181.0,3.0,2.0,1.0,0.0,,,Port Phillip City Council,-37.8544,144.9996,Southern Metropolitan,4380.0
Windsor,94 Union St,2,h,1201540.4634807778,S,Biggin,18/06/2016,5.1,3181.0,2.0,1.0,1.0,217.0,,,Port Phillip City Council,-37.8542,144.9883,Southern Metropolitan,4380.0
Windsor,15 Williams Rd,4,h,1796087.0945616777,SN,Jellis,18/06/2016,5.1,3181.0,3.0,2.0,2.0,294.0,179.0,2013.0,Port Phillip City Council,-37.8572,145.0015,Southern Metropolitan,4380.0
Windsor,76 Lewisham Rd,3,h,1620753.2954226949,S,hockingstuart,27/11/2016,5.1,3181.0,3.0,2.0,0.0,286.0,160.0,1920.0,Port Phillip City Council,-37.8532,144.9998,Southern Metropolitan,4380.0
Windsor,49 McIlwrick St,3,h,1755856.368627037,S,Marshall,27/11/2016,5.1,3181.0,3.0,2.0,2.0,297.0,,,Port Phillip City Council,-37.856,144.9955,Southern Metropolitan,4380.0
Windsor,17/231 Dandenong Rd,1,u,393126.1730982755,S,hockingstuart,28/05/2016,5.1,3181.0,1.0,1.0,1.0,0.0,,1975.0,Port Phillip City Council,-37.8584,144.9993,Southern Metropolitan,4380.0
Windsor,11a Erica St,3,h,1430352.0866199934,SN,Biggin,28/05/2016,5.1,3181.0,3.0,2.0,1.0,186.0,,,Port Phillip City Council,-37.8547,145.0012,Southern Metropolitan,4380.0
Windsor,22 Stewart St,2,u,636599.6773785572,S,RT,28/05/2016,5.1,3181.0,2.0,1.0,0.0,119.0,,,Port Phillip City Council,-37.8529,144.9893,Southern Metropolitan,4380.0
Windsor,118 Peel St,3,h,1317450.1868641437,S,hockingstuart,28/08/2016,5.1,3181.0,3.0,1.0,0.0,162.0,,,Port Phillip City Council,-37.8556,144.9887,Southern Metropolitan,4380.0
Yallambie,1/6 Aminya Cr,2,u,,SN,Miles,13/08/2016,15.0,3085.0,,,,,,,Banyule City Council,,,Northern Metropolitan,1369.0
Yallambie,341 Yallambie Rd,4,h,819190.1641623125,SP,Nelson,17/09/2016,15.0,3085.0,4.0,2.0,2.0,584.0,,1980.0,Banyule City Council,-37.7282,145.102,Northern Metropolitan,1369.0
Yallambie,27 Longacres Rd,4,h,771670.8142799488,SN,Barry,23/04/2016,15.0,3085.0,4.0,2.0,2.0,614.0,159.0,1995.0,Banyule City Council,-37.7298,145.0888,Northern Metropolitan,1369.0
Yarraville,62 Bena St,4,h,1225494.4559766813,SP,Jas,3/09/2016,7.0,3013.0,4.0,2.0,1.0,464.0,,1920.0,Maribyrnong City Council,-37.8234,144.8802,Western Metropolitan,6543.0
Yarraville,94 Ballarat St,3,h,,S,Jas,3/12/2016,7.0,3013.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,6543.0
Yarraville,8 Gray St,3,h,880237.1761826181,S,Jas,4/06/2016,7.0,3013.0,3.0,2.0,1.0,178.0,167.0,2001.0,Maribyrnong City Council,-37.8188,144.8958,Western Metropolitan,6543.0
Yarraville,8 Ofarrell St,3,h,1006686.1900933948,SN,hockingstuart,6/08/2016,7.0,3013.0,3.0,2.0,1.0,235.0,166.0,1890.0,Maribyrnong City Council,-37.81,144.889,Western Metropolitan,6543.0
Yarraville,3/247 Williamstown Rd,3,h,838490.3239550289,S,Burnham,6/08/2016,7.0,3013.0,3.0,2.0,1.0,69.0,,2016.0,Maribyrnong City Council,-37.8164,144.8831,Western Metropolitan,6543.0
Yarraville,98 Powell St,4,h,1149882.03663207,SP,Greg,7/05/2016,7.0,3013.0,4.0,1.0,2.0,476.0,,,Maribyrnong City Council,-37.8201,144.8843,Western Metropolitan,6543.0
Yarraville,30 Court St,4,h,1059109.054256237,SN,Village,7/11/2016,7.0,3013.0,4.0,2.0,2.0,0.0,,,Maribyrnong City Council,-37.8179,144.8793,Western Metropolitan,6543.0
Yarraville,11 Eirene St,4,h,1466883.8103233774,SP,Village,7/11/2016,7.0,3013.0,4.0,3.0,2.0,465.0,244.0,1950.0,Maribyrnong City Council,-37.8189,144.8804,Western Metropolitan,6543.0
Yarraville,66 Severn St,4,h,1057975.1838032878,SP,Village,8/10/2016,7.0,3013.0,4.0,2.0,2.0,142.0,,,Maribyrnong City Council,-37.8167,144.8794,Western Metropolitan,6543.0
Yarraville,8 Knox St,3,h,1057362.0297189949,SP,Jas,10/12/2016,7.0,3013.0,3.0,1.0,1.0,507.0,107.0,1920.0,Maribyrnong City Council,-37.815,144.896,Western Metropolitan,6543.0
Yarraville,24 Ovens St,3,h,971210.5211130499,SP,Sweeney,10/12/2016,7.0,3013.0,3.0,1.0,0.0,316.0,98.0,1880.0,Maribyrnong City Council,-37.8182,144.8922,Western Metropolitan,6543.0
Yarraville,121 Simpson St,2,h,777399.3956032256,SP,hockingstuart,10/12/2016,7.0,3013.0,2.0,1.0,0.0,133.0,75.0,1890.0,Maribyrnong City Council,-37.8169,144.8877,Western Metropolitan,6543.0
Yarraville,57 Tarrengower St,2,h,871285.3190514504,SP,Jas,10/12/2016,7.0,3013.0,2.0,1.0,0.0,196.0,,,Maribyrnong City Council,-37.8177,144.89,Western Metropolitan,6543.0
Yarraville,33 Berry St,2,h,769597.5643237929,SN,Village,14/05/2016,7.0,3013.0,2.0,1.0,0.0,200.0,80.0,1900.0,Maribyrnong City Council,-37.8117,144.8957,Western Metropolitan,6543.0
Yarraville,28 Cranbrook St,3,h,1067103.657330584,SP,Village,14/05/2016,7.0,3013.0,3.0,2.0,1.0,492.0,,,Maribyrnong City Council,-37.8241,144.8751,Western Metropolitan,6543.0
Yarraville,317 Francis St,3,h,854332.4125437513,SN,Barry,14/05/2016,7.0,3013.0,3.0,1.0,1.0,452.0,110.0,1960.0,Maribyrnong City Council,-37.8193,144.8723,Western Metropolitan,6543.0
Yarraville,41 Gent St,4,h,1174379.4451286634,SN,Barry,15/10/2016,7.0,3013.0,4.0,2.0,1.0,449.0,,,Maribyrnong City Council,-37.8167,144.8713,Western Metropolitan,6543.0
Yarraville,21 Ballard St,3,t,951207.0352359818,PN,hockingstuart,16/07/2016,7.0,3013.0,3.0,3.0,2.0,477.0,,,Maribyrnong City Council,-37.814,144.8681,Western Metropolitan,6543.0
Yarraville,12 Freeman St,4,h,1219491.1175308803,S,Village,16/07/2016,7.0,3013.0,4.0,2.0,1.0,449.0,450.0,,Maribyrnong City Council,-37.8171,144.8739,Western Metropolitan,6543.0
Yarraville,73 Bayview Rd,3,h,1048935.206586238,SP,Compton,18/03/2017,7.0,3013.0,3.0,1.0,0.0,307.0,126.0,1930.0,Maribyrnong City Council,-37.8117,144.8854,Western Metropolitan,6543.0
Yarraville,9 Richards St,3,h,1031294.5356025952,S,Jas,18/03/2017,7.0,3013.0,3.0,1.0,2.0,472.0,108.0,1950.0,Maribyrnong City Council,-37.8149,144.8628,Western Metropolitan,6543.0
Yarraville,58 Stanger St,3,h,900294.4043923187,SN,hockingstuart,18/03/2017,7.0,3013.0,3.0,1.0,2.0,208.0,,,Maribyrnong City Council,-37.8179,144.8629,Western Metropolitan,6543.0
Yarraville,1/364 Williamstown Rd,2,t,784305.606985039,S,Jas,18/03/2017,7.0,3013.0,2.0,2.0,2.0,165.0,,,Maribyrnong City Council,-37.8216,144.8816,Western Metropolitan,6543.0
Yarraville,12 Burns St,3,h,1011600.6943487722,SP,Jas,22/05/2016,7.0,3013.0,3.0,2.0,1.0,301.0,147.0,1950.0,Maribyrnong City Council,-37.8103,144.8846,Western Metropolitan,6543.0
Yarraville,7/156 Francis St,2,t,,PI,hockingstuart,22/08/2016,7.0,3013.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,6543.0
Yarraville,37 Buninyong St,3,h,928850.6842823989,PI,Village,25/02/2017,7.0,3013.0,3.0,1.0,0.0,349.0,101.0,1900.0,Maribyrnong City Council,-37.8198,144.8882,Western Metropolitan,6543.0
Yarraville,117 Francis St,4,h,971009.6137373488,PI,hockingstuart/Sweeney,27/06/2016,7.0,3013.0,4.0,1.0,2.0,360.0,,1910.0,Maribyrnong City Council,-37.8212,144.8887,Western Metropolitan,6543.0
Yarraville,282 Hyde St,4,h,858136.5829873249,PI,Barry,27/11/2016,7.0,3013.0,4.0,1.0,1.0,0.0,,,Maribyrnong City Council,-37.8222,144.8956,Western Metropolitan,6543.0
Yarraville,56 Wembley Av,2,h,,S,Jas,27/11/2016,7.0,3013.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,6543.0
Yarraville,31 Kidman St,4,h,1691966.3869698534,S,hockingstuart,28/05/2016,7.0,3013.0,4.0,3.0,2.0,583.0,,2009.0,Maribyrnong City Council,-37.8134,144.8657,Western Metropolitan,6543.0
Yarraville,3/113 Somerville Rd,2,t,523478.8831123975,PN,hockingstuart,28/05/2016,7.0,3013.0,2.0,1.0,1.0,91.0,88.0,2015.0,Maribyrnong City Council,-37.8133,144.8862,Western Metropolitan,6543.0
Yarraville,4/245 Williamstown Rd,3,t,662557.496043638,S,Jas,28/05/2016,7.0,3013.0,3.0,1.0,1.0,121.0,115.0,2000.0,Maribyrnong City Council,-37.8161,144.883,Western Metropolitan,6543.0
Yarraville,10 Gladstone St,1,h,613487.4796447296,S,Jas,30/07/2016,7.0,3013.0,2.0,1.0,0.0,132.0,,,Maribyrnong City Council,-37.8188,144.8879,Western Metropolitan,6543.0
Aberfeldie,45 Vida St,4,h,1096049.698821171,PI,Rendina,4/06/2016,9.1,3040.0,4.0,2.0,2.0,489.0,142.0,1940.0,Moonee Valley City Council,-37.7604,144.898,Western Metropolitan,1543.0
Aberfeldie,20 Batman St,4,h,1373529.4734169007,SP,Nelson,22/05/2016,9.1,3040.0,4.0,3.0,1.0,701.0,314.0,,Moonee Valley City Council,-37.7553,144.8943,Western Metropolitan,1543.0
Aberfeldie,19 Park Cr,3,h,,S,Brad,23/04/2016,9.1,3040.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,1543.0
Aberfeldie,1/30 Caroline St,4,h,1230738.6762722328,SP,Nelson,27/06/2016,9.1,3040.0,4.0,3.0,2.0,354.0,,2005.0,Moonee Valley City Council,-37.7593,144.8923,Western Metropolitan,1543.0
Bellfield,12 Perkins Av,3,h,,PN,Nelson,3/12/2016,9.5,3081.0,,,,,,,Banyule City Council,,,Eastern Metropolitan,790.0
Bellfield,1/10 Poplar Cr,3,t,,PI,Barry,4/06/2016,9.5,3081.0,,,,,,,Banyule City Council,,,Eastern Metropolitan,790.0
Bellfield,293 Bell St,3,h,952178.9974639062,SP,William,18/03/2017,9.5,3081.0,3.0,1.0,2.0,661.0,110.0,1955.0,Banyule City Council,-37.7509,145.0441,Eastern Metropolitan,790.0
Brunswick East,126 Victoria St,3,h,1283561.3072551454,SS,Elite,3/12/2016,4.5,3057.0,3.0,2.0,1.0,350.0,,,Moreland City Council,-37.7684,144.9735,Northern Metropolitan,5533.0
Brunswick East,11 Gale St,3,h,1036923.2205684845,SP,Re,4/03/2017,4.5,3057.0,3.0,1.0,0.0,160.0,223.0,1970.0,Moreland City Council,-37.7694,144.9729,Northern Metropolitan,5533.0
Brunswick East,11/22 French Av,2,t,,SP,hockingstuart,4/06/2016,4.5,3057.0,,,,,,,Moreland City Council,,,Northern Metropolitan,5533.0
Brunswick East,9 Sedgman St,3,h,1019886.7834150254,SP,Nelson,7/05/2016,4.5,3057.0,3.0,1.0,1.0,152.0,100.0,1910.0,Moreland City Council,-37.7694,144.9738,Northern Metropolitan,5533.0
Brunswick East,114 Barkly St,3,h,1136857.2836404762,S,Nelson,8/10/2016,4.5,3057.0,2.0,1.0,1.0,314.0,,,Moreland City Council,-37.7775,144.972,Northern Metropolitan,5533.0
Brunswick East,46 Barkly St,3,h,,S,Nelson,12/11/2016,4.5,3057.0,3.0,1.0,4.0,698.0,,,Moreland City Council,-37.7779,144.9754,Northern Metropolitan,5533.0
Brunswick East,309/1 Brunswick Rd,2,u,569201.3185712295,PI,Pagan,14/05/2016,4.5,3057.0,2.0,2.0,1.0,1769.0,,,Moreland City Council,-37.7788,144.9776,Northern Metropolitan,5533.0
Brunswick East,3 Temuka Av,4,h,,S,Jellis,18/03/2017,4.5,3057.0,,,,,,,Moreland City Council,,,Northern Metropolitan,5533.0
Brunswick East,15 Hutchinson St,3,h,1327480.0894754445,S,Nelson,25/02/2017,4.5,3057.0,3.0,2.0,1.0,315.0,153.0,1930.0,Moreland City Council,-37.7722,144.9758,Northern Metropolitan,5533.0
Brunswick East,10/5 Barkly St,2,t,639709.9964553849,SN,Nelson,27/11/2016,4.5,3057.0,2.0,1.0,1.0,66.0,80.0,1980.0,Moreland City Council,-37.7773,144.9774,Northern Metropolitan,5533.0
Brunswick East,139 Donald St,3,h,1198983.6517897365,SN,Barry,28/05/2016,4.5,3057.0,3.0,1.0,3.0,464.0,,,Moreland City Council,-37.7589,144.9768,Northern Metropolitan,5533.0
Brunswick East,3/95 Nicholson St,4,t,889055.6449022143,S,Woodards,28/05/2016,4.5,3057.0,2.0,2.0,1.0,85.0,85.0,2008.0,Moreland City Council,-37.7743,144.9785,Northern Metropolitan,5533.0
Brunswick East,9 Arnold St,3,h,1131577.2573728978,SN,Nelson,28/08/2016,4.5,3057.0,3.0,2.0,2.0,182.0,130.0,2000.0,Moreland City Council,-37.7747,144.975,Northern Metropolitan,5533.0
Brunswick East,10/32 John St,2,t,,S,Jellis,28/08/2016,4.5,3057.0,,,,,,,Moreland City Council,,,Northern Metropolitan,5533.0
Campbellfield,7 Augusta Av,5,h,,SP,Barry,15/10/2016,14.5,3061.0,,,,,,,Hume City Council,,,Northern Metropolitan,1889.0
Campbellfield,18 Cheviot Rd,3,h,,PN,David,27/06/2016,14.5,3061.0,3.0,1.0,6.0,551.0,,,Hume City Council,-37.6881,144.9616,Northern Metropolitan,1889.0
Carlton,96 Barkly St,3,h,1339872.9475240652,S,Collins,10/12/2016,1.8,3053.0,3.0,2.0,0.0,110.0,143.0,1880.0,Melbourne City Council,-37.7995,144.9717,Northern Metropolitan,6786.0
Carlton,120 Faraday St,2,h,1073438.1314843218,S,Nelson,16/04/2016,1.8,3053.0,2.0,1.0,1.0,104.0,75.0,1880.0,Melbourne City Council,-37.7988,144.9707,Northern Metropolitan,6786.0
Carlton,107/1 Queensberry St,2,u,758788.9017710472,SP,Caine,18/03/2017,1.8,3053.0,2.0,2.0,1.0,0.0,,,Melbourne City Council,-37.8054,144.9689,Northern Metropolitan,6786.0
Carlton,19/100 Queensberry St,2,u,539252.0880484076,SN,hockingstuart,23/04/2016,1.8,3053.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8046,144.9657,Northern Metropolitan,6786.0
Carlton,106 Canning St,4,h,1532593.5590939939,S,Jellis,28/05/2016,1.8,3053.0,2.0,2.0,0.0,224.0,191.0,1880.0,Melbourne City Council,-37.7963,144.9734,Northern Metropolitan,6786.0
East Melbourne,9/161 Wellington Pde S,1,u,629121.4683555828,SP,Caine,10/12/2016,1.5,3002.0,1.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8167,144.9793,Northern Metropolitan,3040.0
East Melbourne,201/150 Clarendon St,2,u,1354525.1063383385,SP,RT,11/02/2017,1.5,3002.0,2.0,2.0,2.0,0.0,,,Melbourne City Council,-37.8122,144.9835,Northern Metropolitan,3040.0
